iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
ALB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
ARG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
ARG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
ARG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
ARG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
ARG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
AUT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
AZE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
AZE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
AZE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
AZE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
AZE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BEN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
BEN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
BEN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
BEN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BEN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BHR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BLR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
BRA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
CAN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
CCK,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,,tonnes,,2022-09-06 12:39:52.76017,
CHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
CIV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
COG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
DOM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
EGY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,180869.388,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:43:55.121535
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
ERI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GEO,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
GEO,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
GEO,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
GEO,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GEO,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GHA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
GHA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
GHA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
GHA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GHA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GIB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
GIB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
GIB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
GIB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GIB,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
GRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
GRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
GRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GTM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
GTM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
GTM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
GTM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
GTM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
HKG,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
HRV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
HRV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
HRV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
HRV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
HRV,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
HTI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
HTI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
HTI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
HTI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
HTI,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
IRL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
IRN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
IRN,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
JAM,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
JEY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,,tonnes,,2022-09-06 12:39:52.76017,
JEY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
JEY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
KAZ,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MDA,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
MHL,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2,0.0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,n2o,0.0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,ch4,0.0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_20yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,other-onsite-fuel-usage,co2e_100yr,0.0,tonnes,,2022-09-06 12:39:52.76017,
